code,name,price,gender,summary,color_name,series_list,series_img_list,size_list,media_list,info_long,size_img,image_big,information
667558C,척테일러 올스타 수퍼 플레이 키즈,49000,어린이,"가벼운 소재와 신고 벗기 쉬운 이지 온 오프 스니커즈,수퍼플레이",화이트,"['667558C#','667557C']","['https://image.converse.co.kr/cmsstatic/product/667558C_667558C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/667557C_667557C_pdp-option.jpg?browse=']","['170','180','190','200','210']","['https://image.converse.co.kr/cmsstatic/product/667558C_667558C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/667558C_667558C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/667558C_667558C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/667558C_667558C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/667558C_667558C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/667558C_667558C_6.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/667558C_667558C_7.jpg?browse=']","['슬립온 스타일로 아이들이 신고 가볍게 뛰어놀수 있도록 가볍고 신축성이 좋고 통기성이 소재의 스니커즈입니다. 편안한 착화감을 위해 소프트 EVO 인솔이 적용되어 있으며,간편한 탈착화를 위해 신축성이 있는 슈레이스와 힐 루프가 디테일이 디자인 되었습니다.','*간편한 탈착화를 위한 신축성이 있는 슈레이스와 힐 루프','* 소프트 EVO 인솔']",,http://tcakorea.speedgabia.com/converse/SU20/667558C.jpg,"{'제품소재': '겉감: 폴리에스터 100%/ 안감: 면 100%/ Outsole: EVA 100%','색상': '화이트','치수': '170-210','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
767899C,척테일러 올스타 2V 인펀트,39000,유아,캠프에서 영감을 받은 벨크로 스니커즈,빈티지화이트,"['767899C#','767531C']","['https://image.converse.co.kr/cmsstatic/product/767899C_767899C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767531C_767531C_pdp-option.jpg?browse=']","['130','140','150','155','165']","['https://image.converse.co.kr/cmsstatic/product/767899C_767899C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/767899C_767899C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767899C_767899C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767899C_767899C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767899C_767899C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767899C_767899C_6.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767899C_767899C_7.jpg?browse=']",,,http://tcakorea.speedgabia.com/converse/SU20/767899C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%/ Outsole: 고무 100%','색상': '빈티지화이트','치수': '130-165','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
767531C,척테일러 올스타 1V 인펀트,45000,유아,캠프에서 영감을 받은 벨크로 스니커즈,블랙,"['767531C#','767899C']","['https://image.converse.co.kr/cmsstatic/product/767531C_767531C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767899C_767899C_pdp-option.jpg?browse=']","['130','140','150','155','165']","['https://image.converse.co.kr/cmsstatic/product/767531C_767531C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/767531C_767531C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767531C_767531C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767531C_767531C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767531C_767531C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767531C_767531C_6.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767531C_767531C_7.jpg?browse=']",,,http://tcakorea.speedgabia.com/converse/SU20/767531C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%/ Outsole: 고무 100%','색상': '블랙','치수': '130-165','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
768147C,잭퍼셀 2V 샤크 바이트 인펀트,49000,유아,귀여운 샤크 이미지가 돋보이는 잭퍼셀 벨크로 스니커즈,화이트,"['768147C#','768146C']","['https://image.converse.co.kr/cmsstatic/product/768147C_768147C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/768146C_768146C_pdp-option.jpg?browse=']","['130','140','150','155','165']","['https://image.converse.co.kr/cmsstatic/product/768147C_768147C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/768147C_768147C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/768147C_768147C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/768147C_768147C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/768147C_768147C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/768147C_768147C_6.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/768147C_768147C_7.jpg?browse=']","['카모에서 영감을 받은 상어프린트로 가득한 스니커즈. 상어를 좋아하는 아이들에게 추천합니다.','*아이코닉한 스마일토 캡이 특징인 잭퍼셀','*캔버스 소재로 되어 신고 벗기 편한 벨크로 스니커즈','*편안한 착화감을 제공하는 오솔라이트 인솔 쿠셔닝','*귀여운 상어 프린트']",,http://tcakorea.speedgabia.com/converse/SU20/768147C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '화이트','치수': '130-165','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
768146C,잭퍼셀 2V 샤크 바이트 인펀트,49000,유아,귀여운 샤크 이미지가 돋보이는 잭퍼셀 벨크로 스니커즈,옵시디언,"['768146C#','768147C']","['https://image.converse.co.kr/cmsstatic/product/768146C_768146C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/768147C_768147C_pdp-option.jpg?browse=']","['130','140','150','155','165']","['https://image.converse.co.kr/cmsstatic/product/768146C_768146C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/768146C_768146C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/768146C_768146C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/768146C_768146C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/768146C_768146C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/768146C_768146C_6.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/768146C_768146C_7.jpg?browse=']","['카모에서 영감을 받은 상어프린트로 가득한 스니커즈. 상어를 좋아하는 아이들에게 추천합니다.','*아이코닉한 스마일토 캡이 특징인 잭퍼셀','*캔버스 소재로 되어 신고 벗기 편한 벨크로 스니커즈','*편안한 착화감을 제공하는 오솔라이트 인솔 쿠셔닝','*귀여운 상어 프린트']",,http://tcakorea.speedgabia.com/converse/SU20/768146C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '옵시디언','치수': '130-165','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
368145C,잭퍼셀 3V 샤크 바이트 키즈,55000,어린이,귀여운 샤크 이미지가 돋보이는 잭퍼셀 벨크로 스니커즈,화이트,"['368145C#','368144C']","['https://image.converse.co.kr/cmsstatic/product/368145C_368145C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/368144C_368144C_pdp-option.jpg?browse=']","['170','180','190','200','210']","['https://image.converse.co.kr/cmsstatic/product/368145C_368145C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/368145C_368145C_02.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/368145C_368145C_03.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/368145C_368145C_04.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/368145C_368145C_05.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/368145C_368145C_06.jpg?browse=']","['카모에서 영감을 받은 상어프린트로 가득한 스니커즈. 상어를 좋아하는 아이들에게 추천합니다.','*아이코닉한 스마일토 캡이 특징인 잭퍼셀','*캔버스 소재로 되어 신고 벗기 편한 벨크로 스니커즈','*편안한 착화감을 제공하는 오솔라이트 인솔 쿠셔닝','*귀여운 상어 프린트']",,http://tcakorea.speedgabia.com/converse/SU20/368145C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '화이트','치수': '170-210','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
368144C,잭퍼셀 3V 샤크 바이트 키즈,55000,어린이,귀여운 샤크 이미지가 돋보이는 잭퍼셀 벨크로 스니커즈,옵시디언,"['368144C#','368145C']","['https://image.converse.co.kr/cmsstatic/product/368144C_368144C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/368145C_368145C_pdp-option.jpg?browse=']","['170','180','190','200','210']","['https://image.converse.co.kr/cmsstatic/product/368144C_368144C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/368144C_368144C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/368144C_368144C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/368144C_368144C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/368144C_368144C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/368144C_368144C_6.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/368144C_368144C_7.jpg?browse=']","['카모에서 영감을 받은 상어프린트로 가득한 스니커즈. 상어를 좋아하는 아이들에게 추천합니다.','*아이코닉한 스마일토 캡이 특징인 잭퍼셀','*캔버스 소재로 되어 신고 벗기 편한 벨크로 스니커즈','*편안한 착화감을 제공하는 오솔라이트 인솔 쿠셔닝','*귀여운 상어 프린트']",,http://tcakorea.speedgabia.com/converse/SU20/368144C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '옵시디언','치수': '170-210','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
663635C,척테일러 올스타 수퍼플레이 마이 게임 키즈,49000,어린이,"가벼운 소재와 신고 벗기 쉬운 이지 온 오프 스니커즈,수퍼플레이",블랙,"['663635C#','663634C']","['https://image.converse.co.kr/cmsstatic/product/663635C_663635C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/663634C_663634C_pdp-option.jpg?browse=']","['170','180','190','200','210']","['https://image.converse.co.kr/cmsstatic/product/663635C_663635C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/663635C_663635C_02.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/663635C_663635C_03.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/663635C_663635C_04.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/663635C_663635C_05.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/663635C_663635C_06.jpg?browse=']","['척테일러 올스타 수퍼플레이 마이 게임 키즈','슬립온 스타일로 아이들이 신고 가볍게 뛰어놀수 있도록 가볍고 신축성이 좋은 소재의 스니커즈입니다. 편안한 착화감을 위해 소프트 EVO 인솔이 적용되어 있으며,간편한 탈착화를 위해 신축성이 있는 슈레이스와 힐 루프가 디테일이 디자인 되었습니다.','*간편한 탈착화를 위한 신축성이 있는 슈레이스와 힐 루프','* 소프트 EVO 인솔']",,,"{'제품소재': '겉감: 폴리에스터 91%,스판덱스 9%/ 안감: 폴리에스터 100%','색상': '블랙','치수': '170-210','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
767338C,척테일러 올스타 수퍼플레이 시즈널 그래픽 인펀트,49000,유아,비비드한 컬러 배색과 별장식이 돋보이는 수퍼플레이,오비시디언,['767338C#'],['https://image.converse.co.kr/cmsstatic/product/767338C_767338C_pdp-option.jpg?browse='],"['130','140','150','155','165']","['https://image.converse.co.kr/cmsstatic/product/767338C_767338C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/767338C_767338C_02.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767338C_767338C_03.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767338C_767338C_04.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767338C_767338C_05.jpg?browse=']","['척테일러 올스타 수퍼플레이 시즈널 그래픽 인펀트','아이들이 좋아하는 색감과 별포인트로 장식되어 있으며,신고 가볍게 뛰어놀수 있도록 가볍고 통기가 좋은 메쉬 소재의 스니커즈입니다. 편안한 착화감을 위해 소프트 오솔라이트 인솔이 적용되어 있으며,간편한 탈착화를 위해 신축성이 있는 슈레이스와 힐 루프가 디테일이 디자인 되었습니다.','*메쉬소재 어퍼','*간편한 탈착화를 위한 신축성이 있는 슈레이스와 힐 루프','*아이들을 위한 부드러운 안감','* 오솔라이트 인솔']",,http://tcakorea.speedgabia.com/converse/SP20/767338C.jpg,"{'제품소재': '겉감: 폴리에스터 91%,폴리우레탄 9%/ 안감: 폴리에스터 89%,폴리우레탄 11%','색상': '오비시디언','치수': '130-165','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
766892C,척테일러 올스타 1V 샤크 바이트 인펀트,39000,유아,귀여운 샤크 이미지가 돋보이는 스니커즈,포톤더스트,"['766892C#','766889C']","['https://image.converse.co.kr/cmsstatic/product/766892C_766892C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/766889C_766889C_pdp-option.jpg?browse=']","['130','140','150','155','165']","['https://image.converse.co.kr/cmsstatic/product/766892C_766892C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/766892C_766892C_02.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/766892C_766892C_03.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/766892C_766892C_04.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/766892C_766892C_05.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/766892C_766892C_06.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/766892C_766892C_07.jpg?browse=']","['척테일러 올스타 1V 샤크 바이트 인펀트','카모에서 영감을 받은 상어프린트로 가득한 스니커즈.\n상어를 좋아하는 아이들에게 추천합니다.','*캔버스 소재로 된 하이탑 스니커즈','*편안한 착화감을 제공하는 스마트폼 쿠셔닝','*귀여운 상어 프린트','*아이코닉한 척테일러 패치']",,http://tcakorea.speedgabia.com/converse/SP20/766892C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%','색상': '포톤더스트','치수': '130-165','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
766889C,척테일러 올스타 1V 샤크 바이트 인펀트,45000,유아,귀여운 샤크 이미지가 돋보이는 하이탑 스니커즈,블랙,"['766889C#','766892C']","['https://image.converse.co.kr/cmsstatic/product/766889C_766889C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/766892C_766892C_pdp-option.jpg?browse=']","['130','140','150','155','165']","['https://image.converse.co.kr/cmsstatic/product/766889C_766889C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/766889C_766889C_02.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/766889C_766889C_03.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/766889C_766889C_04.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/766889C_766889C_05.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/766889C_766889C_06.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/766889C_766889C_07.jpg?browse=']","['척테일러 올스타 1V 샤크 바이트 인펀트','카모에서 영감을 받은 상어프린트로 가득한 스니커즈.\n상어를 좋아하는 아이들에게 추천합니다.','*캔버스 소재로 된 하이탑 스니커즈','*편안한 착화감을 제공하는 스마트폼 쿠셔닝','*귀여운 상어 프린트','*아이코닉한 척테일러 패치']",,http://tcakorea.speedgabia.com/converse/SP20/766889C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%','색상': '블랙','치수': '130-165','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
767205C,척테일러 올스타 1V 언더워터 파티 인펀트,39000,유아,사랑스런 인어 이미지가 돋보이는 스니커즈,피오니핑크,"['767205C#','767203C']","['https://image.converse.co.kr/cmsstatic/product/767205C_767205C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767203C_767203C_pdp-option.jpg?browse=']","['130','140','150','155','165']","['https://image.converse.co.kr/cmsstatic/product/767205C_767205C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/767205C_767205C_02.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767205C_767205C_03.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767205C_767205C_04.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767205C_767205C_05.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767205C_767205C_06.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767205C_767205C_07.jpg?browse=']","['척테일러 올스타 1V 언더워터 파티 인펀트','아이들이 좋아하는 인어와 바다친구들로 가득한 스니커즈.\n아이코닉한 척테일러 실루엣으로,인어를 좋아하는 아이들에게 추천합니다.','*캔버스 소재로 된 하이탑 스니커즈','*간편한 탈착화를 위해 적용된 벨크로와 신축성이 있는 슈레이스','*귀여운 인어와 바다친구들 프린트','*편안한 착화감을 위한 스마트폼 인솔']",,http://tcakorea.speedgabia.com/converse/SP20/767205C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%','색상': '피오니핑크','치수': '130-165','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
767203C,척테일러 올스타 1V 언더워터 파티 인펀트,45000,유아,사랑스런 인어 이미지가 돋보이는 하이탑 스니커즈,네이비,"['767203C#','767205C']","['https://image.converse.co.kr/cmsstatic/product/767203C_767203C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767205C_767205C_pdp-option.jpg?browse=']","['130','140','150','155','165']","['https://image.converse.co.kr/cmsstatic/product/767203C_767203C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/767203C_767203C_02.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767203C_767203C_03.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767203C_767203C_04.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767203C_767203C_05.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767203C_767203C_06.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/767203C_767203C_07.jpg?browse=']","['척테일러 올스타 1V 언더워터 파티 인펀트','아이들이 좋아하는 인어와 바다친구들로 가득한 스니커즈.\n아이코닉한 척테일러 실루엣으로,인어를 좋아하는 아이들에게 추천합니다.','*캔버스 소재로 된 하이탑 스니커즈','*간편한 탈착화를 위해 적용된 벨크로와 신축성이 있는 슈레이스','*귀여운 인어와 바다친구들 프린트','*편안한 착화감을 위한 스마트폼 인솔']",,http://tcakorea.speedgabia.com/converse/SP20/767203C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%','색상': '네이비','치수': '130-165','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
866933C,척테일러 올스타 캔버스 크립스터,29000,유아,"아이들의 첫번째 컨버스,크립스터",유니버시티레드,"['866933C#','865158C','865160C','865157C','865156C']","['https://image.converse.co.kr/cmsstatic/product/866933C_866933C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/865158C_865158C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/865160C_865160C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/865157C_865157C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/865156C_865156C_pdp-option.jpg?browse=']","['105','110','115','120']","['https://image.converse.co.kr/cmsstatic/product/866933C_866933C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/866933C_866933C_02.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/866933C_866933C_03.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/866933C_866933C_04.jpg?browse=']","['척테일러 올스타 캔버스 컬러 크립스터','첫 걸음마를 함께 내디어 줄 척테일러 올스타 크립스터.\n신발의 여밈 부분이 벨크로 타입으로 되어 있어 신고 벗기 편합니다.','*미드탑의 캔버스 소재의 유아용 신발(0-12개월 이상)','*여밈이 벨크로 스타일로 제작되어 신고 벗기가 용이함','*안락한 착화감을 제공하는 폼이 덧대어진 테이원단의 안창']",,http://tcakorea.speedgabia.com/converse/SP20/866933C.jpg,"{'제품소재': '겉감: 면 84%,폴리우레탄 16%/ 안감: 폴리에스터 100%','색상': '유니버시티레드','치수': '105-120','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
865158C,척테일러 올스타 캔버스 크립스터,29000,유아,"아이들의 첫번째 컨버스,크립스터",네이비,"['865158C#','866933C','865160C','865157C','865156C']","['https://image.converse.co.kr/cmsstatic/product/865158C_865158C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/866933C_866933C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/865160C_865160C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/865157C_865157C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/865156C_865156C_pdp-option.jpg?browse=']","['105','110','115','120']","['https://image.converse.co.kr/cmsstatic/product/865158C_865158C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/865158C_865158C_02.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/865158C_865158C_03.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/865158C_865158C_04.jpg?browse=']","['척테일러 올스타 캔버스 컬러 크립스터','첫 걸음마를 함께 내디어 줄 척테일러 올스타 크립스터.\n신발의 여밈 부분이 벨크로 타입으로 되어 있어 신고 벗기 편합니다.','*미드탑의 캔버스 소재의 유아용 신발(0-12개월 이상)','*여밈이 벨크로 스타일로 제작되어 신고 벗기가 용이함','*안락한 착화감을 제공하는 폼이 덧대어진 테이원단의 안창']",,http://tcakorea.speedgabia.com/converse/SP20/865158C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%','색상': '네이비','치수': '105-120','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
