product_id,description
10018940-A01,"{'Model': '10018940-A01', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '컨버스블랙', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': '80-90', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10018940-A07,"{'Model': '10018940-A07', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '화이트', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': '80-90', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10017759-A04,"{'Model': '10017759-A04', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '화이트', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': '80-90', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10017759-A03,"{'Model': '10017759-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '컨버스블랙', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': '80-90', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10019896-A03,"{'Model': '10019896-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '코트블루', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': '95-105', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10019896-A02,"{'Model': '10019896-A02', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '화이트', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': '90-105', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10019896-A01,"{'Model': '10019896-A01', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '컨버스블랙', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': '90-105', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10018568-A02,"{'Model': '10018568-A02', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '화이트', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': '90-110', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10018568-A01,"{'Model': '10018568-A01', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '컨버스블랙', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': '90-110', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10019895-A02,"{'Model': '10019895-A02', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '화이트', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': '90-110', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10019895-A01,"{'Model': '10019895-A01', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '컨버스블랙', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': '90-110', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10007887-A03,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '빈티지그레이헤더', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': '90-110', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10020394-A01,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '빈티지그레이헤더', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': 'FREE', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 80%, 나일론 18%, 스판 2%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10020394-A02,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '빈티지그레이헤더', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': 'FREE', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 80%, 나일론 18%, 스판 2%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10018901-A01,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '빈티지그레이헤더', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': 'FREE', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '폴리에스터 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10018896-A02,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '빈티지그레이헤더', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': 'FREE', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10018896-A01,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '중국', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '빈티지그레이헤더', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': 'FREE', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '면 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.'}"
10018969-A01,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '인도네시아', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '옵시디언', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': 'FREE', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '폴리에스터 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '크기': '상세페이지 참조'}"
10018968-A01,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '인도네시아', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '컨버스블랙', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': 'FREE', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '폴리에스터 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '크기': '상세페이지 참조'}"
10017263-A09,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '인도네시아', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '코트블루', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': 'FREE', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '폴리에스터 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '크기': '상세페이지 참조'}"
10018985-A01,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '인도네시아', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '컨버스블랙', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': 'FREE', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '나일론 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '크기': '상세페이지 참조'}"
10018468-A01,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '인도네시아', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '컨버스블랙', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': 'FREE', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '폴리에스터 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '크기': '상세페이지 참조'}"
10018446-A03,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '인도네시아', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '필드설플러스', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': 'FREE', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '나일론 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '크기': '상세페이지 참조'}"
10018973-A01,"{'Model': '10007887-A03', '제조자/수입품의 경우 수입자를 함께 표기': '컨버스', '제조국': '인도네시아', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '색상': '컨버스블랙', '제조연월': '상품 라벨에서 확인', '세탁방법 및 취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '치수': 'FREE', '제품 소재': '면 100%', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', '종류': '패션잡화(모자/벨트/액세서리)', '소재': '폴리에스터 100%', '제조자': '컨버스', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '크기': '상세페이지 참조'}"
